nombre,id,tipo,inicio,location,center,partido
Barrio Nicolas Avellaneda - Nuevo Avellaneda,ave-35,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.3499938250329,-34.6540428403185,0 -58.3493252530017,-34.6540396035699,0 -58.3492845253069,-34.6516985552753,0 -58.3490003139965,-34.6517487176889,0 -58.34899959026991,-34.6506864822338,0 -58.3492391713981,-34.6506897266379,0 -58.3491984466308,-34.648348677233,0 -58.3506576627253,-34.6483684287827,0 -58.35111253533601,-34.6485006096549,0 -58.3517856046087,-34.6497159684936,0 -58.3520552004651,-34.6504037573976,0 -58.3521877123565,-34.6514137648292,0 -58.3522016542229,-34.6518100360022,0 -58.35193213924481,-34.653318716022,0 -58.3513947904386,-34.654049605257,0 -58.350616935032,-34.6540458505386,0 -58.3499938250329,-34.6540428403185,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6512747766015 -58.35055319969279,
Villa Barrio La Saladita,ave-36,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.338243617662,-34.6765680362781,0 -58.336879408425,-34.6765944895718,0 -58.3368461361283,-34.6755305321149,0 -58.33831510888461,-34.675446924579,0 -58.338243617662,-34.6765680362781,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6760280992104 -58.3375769242219,
S/N 5,ave-37,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.3500986481246,-34.6996194943004,0 -58.3511271216943,-34.7005240862373,0 -58.3508670978759,-34.7007348621901,0 -58.34739101185299,-34.6977102983905,0 -58.34785841553259,-34.6972994136652,0 -58.34878451856739,-34.6980705566405,0 -58.3492056298985,-34.6976780042718,0 -58.35068090899521,-34.6991779913752,0 -58.3500986481246,-34.6996194943004,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6987707399418 -58.34931872527159,
S/N 7,ave-38,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.40568071750041,-34.6634764896546,0 -58.4060616702181,-34.6638168743089,0 -58.4055740881232,-34.6642690741204,0 -58.40468058974311,-34.6637728854631,0 -58.4038423421017,-34.6631402984069,0 -58.4049999955197,-34.6622135891557,0 -58.4049227551228,-34.6625265328307,0 -58.404843631091,-34.6629375638266,0 -58.4050260467789,-34.6633323944742,0 -58.4053064388112,-34.6635485160106,0 -58.4054858051781,-34.663433587937,0 -58.4055713561248,-34.6633787733839,0 -58.40568071750041,-34.6634764896546,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6633963808681 -58.4049216434634,
Villa Anglo,ave-39,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.3490764045872,-34.6458978977285,0 -58.3490674313299,-34.6458982515279,0 -58.3489984044267,-34.6439167788558,0 -58.3496045989563,-34.6433878893127,0 -58.34995385445599,-34.643526890842,0 -58.35012431595891,-34.6458566128606,0 -58.349723129579,-34.6458724185499,0 -58.3490764045872,-34.6458978977285,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6447417466053 -58.3495491766821,
S/N 4,ave-40,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.3246883149986,-34.6866028610301,0 -58.3250708536474,-34.6869371527969,0 -58.3241133576719,-34.6876479647502,0 -58.3237460815695,-34.6873379567616,0 -58.3246883149986,-34.6866028610301,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6871277287509 -58.3244091029843,
S/N 8,ave-41,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.3227196419283,-34.683051808048,0 -58.32846292428111,-34.6784651086039,0 -58.3291276513711,-34.6790323767067,0 -58.3266338547346,-34.6810635293035,0 -58.32396816364911,-34.6833573938901,0 -58.3240721522047,-34.6836111805323,0 -58.32369530795341,-34.6839034163406,0 -58.3227196419283,-34.683051808048,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6811928999328 -58.3258121228534,
Barrio Unidos 26 de Abril,bza-01,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.2519315549164,-34.7687295552924,0 -58.25073111183539,-34.7680794358678,0 -58.2524522552276,-34.7659863902184,0 -58.2536277816967,-34.7666117751362,0 -58.2519315549164,-34.7687295552924,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.7673566169844 -58.2521822918707,
San Carlos,bza-02,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.2285741414762,-34.8049144928941,0 -58.2280159655243,-34.8042494536912,0 -58.230640481814,-34.8028455312581,0 -58.2313496724422,-34.8037231689606,0 -58.2285741414762,-34.8049144928941,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.8039040956671 -58.2297043731743,
Los Paraísos (o General Belgrano),bza-03,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.1968145300413,-34.7599405765627,0 -58.1963280353808,-34.7605305931259,0 -58.1961763215301,-34.7603980419608,0 -58.1968145300413,-34.7599405765627,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.7602897372164 -58.19643962898411,
Gutiérrez,bza-04,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.1759738564825,-34.8368953540681,0 -58.1750771515264,-34.8372300182579,0 -58.1748665383963,-34.8370074179594,0 -58.1744164677397,-34.8366225593828,0 -58.1741778872792,-34.8363944795519,0 -58.1739815061933,-34.8362024794895,0 -58.1743989536055,-34.8358051553478,0 -58.1759738564825,-34.8368953540681,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.8365567011982 -58.17490602029331,
El Sol,bza-05,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.2299235486317,-34.7592327092345,0 -58.2301969935406,-34.759390183741,0 -58.22983328064,-34.7598802930188,0 -58.2299235486317,-34.7592327092345,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.7595010619981 -58.2299846076041,
El Sol,bza-05,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.2287334775788,-34.7597336127237,0 -58.22927316288639,-34.7590069507763,0 -58.2293377986474,-34.7590484465522,0 -58.22939132415541,-34.7590987950986,0 -58.2294337409017,-34.7591579918372,0 -58.2294650459815,-34.7592260413515,0 -58.2294799791738,-34.7592938515843,0 -58.2294839944777,-34.7593615030203,0 -58.2294540227647,-34.7595880203478,0 -58.2294378954655,-34.7597303434875,0 -58.2294320911041,-34.759843542453,0 -58.2294191893087,-34.7600950751455,0 -58.2287334775788,-34.7597336127237,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.759569768306 -58.2291975758567,
Compal,bza-06,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.1752580336174,-34.7791498777543,0 -58.1745988183122,-34.7780855489379,0 -58.1762169647403,-34.776771478245,0 -58.17669916432409,-34.7771412337881,0 -58.1760532636885,-34.7776049265057,0 -58.17673622771051,-34.7786481083904,0 -58.1760514419081,-34.7788328217094,0 -58.1752580336174,-34.7791498777543,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.7780716770785 -58.17570649529539,
3 de Junio,bza-07,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.1664450677613,-34.7809023532083,0 -58.16950364078069,-34.7788877738037,0 -58.1703920105221,-34.7797303757373,0 -58.1726174327242,-34.7785334664369,0 -58.1739750468019,-34.779874150445,0 -58.1720313197157,-34.7808408315436,0 -58.1710380971555,-34.7814153073275,0 -58.17042148491839,-34.7817719448597,0 -58.1699791152867,-34.7820473440003,0 -58.1686051230496,-34.7829027053617,0 -58.1664450677613,-34.7809023532083,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.7805750639263 -58.1699987614441,
Nuestra Señora de la Asunción,bza-08,Asentamiento,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.2035331183463,-34.7534071961037,0 -58.2019024694891,-34.7553905277149,0 -58.1948413936813,-34.7523306825966,0 -58.1972174527733,-34.7502469620898,0 -58.2035331183463,-34.7534071961037,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.7528160051005 -58.1992785157629,
1 de Mayo,bza-10,Asentamiento,1988,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.24590389610639,-34.7625006622111,0 -58.2499433927327,-34.7646922467847,0 -58.2470569728203,-34.7676063052914,0 -58.2434162104403,-34.7656389290871,0 -58.24590389610639,-34.7625006622111,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.7650827041791 -58.2466030664512,
N. Videla,bza-11,Asentamiento,1984,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.2322013264571,-34.7833430030378,0 -58.2328114782284,-34.7836718061555,0 -58.2329356165322,-34.783741201625,0 -58.23346483509581,-34.7840237647909,0 -58.23284808912391,-34.7847718529576,0 -58.2327751863254,-34.7848609184165,0 -58.2308743900222,-34.7871675154221,0 -58.2298372962103,-34.7866252071264,0 -58.2322013264571,-34.7833430030378,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.7852349342069 -58.23163623532519,
N.H.T. Zavaleta,cba-01,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.4003652141714,-34.6525261141959,0 -58.4006516105082,-34.6512949623845,0 -58.4011605395635,-34.6513016380392,0 -58.4029731879405,-34.6509725659345,0 -58.4035153890675,-34.648387712459,0 -58.40479726083461,-34.6500465162836,0 -58.40437435862389,-34.6506923645538,0 -58.404171113904,-34.6510153931955,0 -58.40260526220369,-34.6521755140931,0 -58.40230714972,-34.6523073133606,0 -58.4019931364316,-34.6524117608921,0 -58.4016137122996,-34.6525017804391,0 -58.4011034729763,-34.6525629394261,0 -58.40064404802771,-34.6525433433536,0 -58.4003652141714,-34.6525261141959,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6509795743109 -58.4027611567936,
Villa 21-24,cba-02,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.3955279968336,-34.6499973652226,0 -58.39640862830329,-34.6500332288224,0 -58.3984626649607,-34.6501573428541,0 -58.39890461758469,-34.6500903128747,0 -58.3996808133572,-34.6509745069021,0 -58.3999041150106,-34.6515843815653,0 -58.4001227538549,-34.652436973171,0 -58.39999361016751,-34.6530422240166,0 -58.4002863869271,-34.6530946211001,0 -58.4003819635845,-34.6527074312091,0 -58.4008542314029,-34.652592239651,0 -58.40152883237549,-34.6526496429556,0 -58.401823941497,-34.6525806770393,0 -58.40229574099411,-34.6524897516906,0 -58.4026803571372,-34.6523491250768,0 -58.40294981899901,-34.6520855999461,0 -58.4032472513373,-34.6518952721923,0 -58.4036654220215,-34.6515365811435,0 -58.4042621417842,-34.6510588393346,0 -58.40383140863,-34.6520728668156,0 -58.4019405557572,-34.6587487641613,0 -58.4017960204551,-34.6586254806213,0 -58.4017969525856,-34.6585769380867,0 -58.40151161402719,-34.658136196961,0 -58.4015139447548,-34.6580148389009,0 -58.40145659446049,-34.6579412518198,0 -58.4014598575505,-34.6577713512261,0 -58.4013148584447,-34.6576723378519,0 -58.4012882834794,-34.6575263227399,0 -58.4010560998298,-34.6573776108504,0 -58.40090830398979,-34.6574242292056,0 -58.40087613396641,-34.6575694737675,0 -58.40084349471239,-34.6577389889606,0 -58.4009283499363,-34.6579100466433,0 -58.4010971274725,-34.6583007043485,0 -58.4014654568961,-34.6590095910817,0 -58.40164076618439,-34.6590604469841,0 -58.4017815718913,-34.6593779031179,0 -58.4017801736062,-34.6594507186395,0 -58.4018347273574,-34.6596699331517,0 -58.4016249189799,-34.6598856825924,0 -58.40121135630051,-34.6600016475767,0 -58.40112136789631,-34.6600975790371,0 -58.4007348473586,-34.6603352844914,0 -58.4005534747275,-34.6605999598053,0 -58.4003758330829,-34.660670463719,0 -58.4003716343438,-34.6608889089311,0 -58.4002532038102,-34.6609359094242,0 -58.39995853172219,-34.6609805964922,0 -58.3999566651034,-34.6610776837421,0 -58.3995160562316,-34.6610718992786,0 -58.3992824643455,-34.6609959969993,0 -58.39914026234749,-34.6607513536218,0 -58.399141196145,-34.6607028088605,0 -58.3991174255593,-34.6604111649017,0 -58.399389726349,-34.660002018158,0 -58.3993915935321,-34.6599049320713,0 -58.3995449955565,-34.6595670585789,0 -58.3995174869615,-34.6594695856306,0 -58.39958043597459,-34.6592519106432,0 -58.3994974492981,-34.6589837659905,0 -58.3994135309508,-34.6587641660866,0 -58.3991813460354,-34.6586154506331,0 -58.3988330716609,-34.6583923749479,0 -58.39857105087251,-34.6582675443891,0 -58.3981863977586,-34.65840815692,0 -58.39798172250519,-34.6583569124662,0 -58.3978325202933,-34.6584763400578,0 -58.3977150278171,-34.6584747957362,0 -58.3973294404489,-34.658663947959,0 -58.39703570868579,-34.6586600857129,0 -58.39697415885279,-34.6588049427609,0 -58.39638342227291,-34.6589671182905,0 -58.39626826626039,-34.6588442136499,0 -58.3962351521505,-34.6590379991147,0 -58.3958462841621,-34.6593970500198,0 -58.3959101754311,-34.659130834763,0 -58.3956719165705,-34.659297643516,0 -58.3956681735818,-34.6594918165068,0 -58.395550211884,-34.6595145418264,0 -58.3955166278752,-34.6597325976335,0 -58.3956000673553,-34.6599764739835,0 -58.3956527333947,-34.6602927790151,0 -58.3958261687208,-34.6604407279843,0 -58.39629100310161,-34.660713900483,0 -58.39704957773431,-34.6609909332369,0 -58.3973992627409,-34.6611411976348,0 -58.3976025437156,-34.6612652597463,0 -58.3976300478111,-34.6613627307102,0 -58.3975377198205,-34.6615800171431,0 -58.397210865941,-34.6617699408137,0 -58.3960937111378,-34.6618038030037,0 -58.3960923077953,-34.6618766159868,0 -58.3953859208705,-34.6619401527714,0 -58.39505952754809,-34.6621057998699,0 -58.3945587608435,-34.662172039026,0 -58.3955279968336,-34.6499973652226,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6554814316045 -58.3986071128564,
Villa 31,cba-03,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.3856747585623,-34.5796329092447,0 -58.3860798390952,-34.5802196679044,0 -58.3794164834096,-34.5836176136131,0 -58.3790144621039,-34.5842394012325,0 -58.3765105478786,-34.5855423730637,0 -58.3755116038415,-34.5843896602892,0 -58.3774802026892,-34.5833157285474,0 -58.3790404942928,-34.5824720822296,0 -58.3792737608115,-34.5826912774954,0 -58.3803036077976,-34.582253113887,0 -58.3809267178658,-34.5819667070028,0 -58.3812855752498,-34.5818339523348,0 -58.3841168659761,-34.5803588045842,0 -58.3849808260206,-34.5798987586844,0 -58.3856747585623,-34.5796329092447,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5828151334375 -58.3801050372656,
Villa 31 bis,cba-04,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.379288210743,-34.5842789830264,0 -58.3796478327623,-34.5836643888111,0 -58.3861567853969,-34.580388357765,0 -58.3864427759612,-34.5808124266763,0 -58.3818752661361,-34.5832736630917,0 -58.3806608881121,-34.5838326818085,0 -58.3798238398078,-34.5842418561667,0 -58.379288210743,-34.5842789830264,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.5824092419463 -58.3828070903166,
Rodrigo Bueno,cba-05,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.3551028684113,-34.6192896747383,0 -58.35499449789111,-34.6195854754126,0 -58.3541668507025,-34.6195140169726,0 -58.35348976959949,-34.6193271499328,0 -58.35256487140569,-34.6189888233739,0 -58.352605373822,-34.6187524003213,0 -58.3551028684113,-34.6192896747383,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6192052025776 -58.353863399167,
Villa 26,cba-06,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.3779245386056,-34.6570506115759,0 -58.3795778640132,-34.6570986205405,0 -58.3797606192031,-34.6570966842958,0 -58.3810773734962,-34.6571201261534,0 -58.38131461013311,-34.6571351721296,0 -58.3829838566822,-34.6571692219168,0 -58.3828320799682,-34.657571655975,0 -58.3778254851531,-34.6574099691717,0 -58.3779245386056,-34.6570506115759,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6573027536838 -58.3804435879494,
Villa 1-11-14,cba-07,Villa,1950,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.4460705627869,-34.6447689500992,0 -58.44899198724761,-34.6473795507182,0 -58.44451844370081,-34.6509253107659,0 -58.4439473908337,-34.650720069341,0 -58.4431338988004,-34.6506700924121,0 -58.4420787085272,-34.6507357946754,0 -58.4312617272349,-34.6502011743003,0 -58.431602212163,-34.6499284219227,0 -58.4324291024987,-34.6492660153391,0 -58.4334505319196,-34.6484477412059,0 -58.4348687650883,-34.6494557251864,0 -58.43749297847401,-34.6474702619284,0 -58.4408660301249,-34.6489783022194,0 -58.4460705627869,-34.6447689500992,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.648686922228 -58.4416703113512,
Villa 3,cba-08,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.45327688169711,-34.6623682203674,0 -58.4500976704799,-34.6598549243138,0 -58.45518595275329,-34.655840810498,0 -58.458246821033,-34.6584488264471,0 -58.45327688169711,-34.6623682203674,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6591230472037 -58.4541957838339,
Villa Calacita,cba-09,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.4516190872938,-34.6610597078876,0 -58.45325582930181,-34.6623714281298,0 -58.4524292176789,-34.6629885478461,0 -58.4516333690091,-34.6636111529431,0 -58.4499847551099,-34.662273747616,0 -58.4516190872938,-34.6610597078876,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6623292277775 -58.4516199848111,
Los Piletones,cba-10,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.4551818396342,-34.6611721565155,0 -58.45720867384129,-34.6628707300052,0 -58.45880372583179,-34.6642013455168,0 -58.45832677115421,-34.6644462510291,0 -58.4568211743336,-34.6655703455783,0 -58.455385082666,-34.6665837783162,0 -58.45187633446441,-34.6638104935182,0 -58.4551818396342,-34.6611721565155,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6639165262531 -58.45530507830879,
Villa 13 bis,cba-11,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.4458862287379,-34.6445458160227,0 -58.4434646612224,-34.6439921732117,0 -58.4434884873861,-34.643884321571,0 -58.4433364385237,-34.6438508351128,0 -58.4432616785954,-34.6440195994231,0 -58.4429219649076,-34.6439667131215,0 -58.4431670238669,-34.6438712046304,0 -58.4432882179022,-34.6438051552881,0 -58.4433819014076,-34.6437522734928,0 -58.4435829567188,-34.6435911620916,0 -58.4442506442647,-34.6430738700715,0 -58.4453260767642,-34.6440391985208,0 -58.4458862287379,-34.6445458160227,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6438481362408 -58.4444206084194,
Villa 6,cba-12,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.4770258961605,-34.6594320854813,0 -58.4730333963014,-34.6625190654122,0 -58.4711019322543,-34.6582507786285,0 -58.47367742226551,-34.6563224725002,0 -58.4770258961605,-34.6594320854813,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6592698740674 -58.47380328754841,
Villa 15,cba-13,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.4947545606603,-34.6691406468746,0 -58.4935518859504,-34.6705353617954,0 -58.49461953607811,-34.6715330755221,0 -58.49301981126341,-34.6731226882827,0 -58.49229853805671,-34.673839373631,0 -58.4920593788581,-34.6734886936022,0 -58.4908661002409,-34.6735318771647,0 -58.48878914086641,-34.6758822273379,0 -58.48840920076309,-34.6755587730208,0 -58.4896212720401,-34.6706187865182,0 -58.4898442798545,-34.6699261107388,0 -58.4901395113598,-34.6691184200861,0 -58.4906074298422,-34.6684577511854,0 -58.49107428579939,-34.6678550205546,0 -58.49150029724241,-34.667570527909,0 -58.4924271569878,-34.6667416704039,0 -58.4947545606603,-34.6691406468746,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.6710117597691 -58.4916111766177,
Villa 16,cba-14,Villa,,"<Polygon>
<outerBoundaryIs>
<LinearRing>
<coordinates>
-58.4676734884987,-34.6886781712915,0 -58.4683090032891,-34.6892639007206,0 -58.467141724969,-34.6901487386852,0 -58.4665055405737,-34.6895995608212,0 -58.4676734884987,-34.6886781712915,0
</coordinates>
</LinearRing>
</outerBoundaryIs>
</Polygon>",-34.689419129604 -58.4674097373014,
